# i		p_x		p_y		p_z		radius
74	70.4728363453	18.0631525877	0.66342623024	0.331867515561
75	45.4570334433	8.56888857589	0.640748784397	0.173335165315
76	77.5198614618	15.1160237825	0.270565060545	0.270587417075
77	33.9095082221	14.9207208644	0.257753401419	0.257765550134
78	32.3693189799	26.418934018	0.474206412986	0.340525513333
79	70.9326506875	15.136455909	0.98432335623	0.179715865339
80	46.1229779403	16.4008800641	0.255504281729	0.255527022082
81	44.9424093338	21.8908712698	0.193144257085	0.193176759199
85	47.6602834806	24.1167277238	0.200573464837	0.200588558822
86	21.9480961815	24.2604044063	0.212814738156	0.212824471937
87	16.8071629691	28.3683586488	0.354551130158	0.256832549722
88	51.4962736305	18.9865251739	0.164567739246	0.164606563189
89	67.3304763891	18.6572583427	0.419451929034	0.214197954893
90	54.0184118348	23.143350855	0.721141280108	0.241710002496
91	64.6759835856	28.6276804163	0.167617775245	0.167640868657
92	18.045435152	10.1021963691	0.147558723416	0.147571873999
93	17.5006119594	12.6052575091	0.210290859959	0.210319365543
94	17.0431724382	18.1084813795	0.558982164405	0.263667431027
95	27.7502908213	5.46545277997	0.135614508581	0.135626489977
96	35.906826373	12.9615101766	0.315245228504	0.315273258886
99	25.0629793269	1.0505986235	0.371418712599	0.259674220568
100	73.9433609523	8.6456215981	0.206046779808	0.206075845057
102	29.9413845489	9.84690161247	0.26537452582	0.265412678643
103	65.2652923195	22.5805503958	0.546903619531	0.183620928597
104	77.2123928812	4.14479513968	0.488224478337	0.19463868149
106	18.5812459044	16.2857675974	0.582581846905	0.278410027072
107	21.4828339237	4.54766736775	0.173497707496	0.173532381561
109	14.8664872041	21.1049064321	0.620188583506	0.159716757229
110	39.6673463413	19.6675572417	0.888055378312	0.216890676582
112	32.4248953965	29.1504992992	0.160495603797	0.160525395671
114	46.7525447259	0.292009870234	0.660394673167	0.29201842013
115	67.310643491	1.06165391	0.245567090726	0.245599737799
116	11.2461280382	1.46482844082	0.465835131266	0.16146543899
117	42.9154880402	5.21224022411	0.44913263886	0.178386485492
118	50.4993618851	14.6678291787	0.564069807088	0.206697673798
119	62.7416663824	27.8070057478	0.552307753912	0.135017228608
120	51.1839129906	6.90144564022	0.744357193399	0.193477953494
121	10.3485088449	11.7411697588	0.407661657623	0.158808649765
122	72.2707788486	23.6728150774	0.669049268205	0.176806490922
125	49.4156388635	21.2413371143	0.505441706545	0.169956446117
126	73.2684737031	22.0469855883	0.664194212671	0.17063328666
131	55.6531503046	17.6340527461	0.727874292405	0.144223735966
132	76.1661309391	12.7458422384	0.474576261759	0.144490050578
133	14.0974058467	16.1090278408	0.218767133915	0.218774878948
134	34.9337377518	10.317483876	0.257897378556	0.25792514447
135	15.7883704547	10.8007063383	0.158699520946	0.158710687227
138	40.0112907885	20.6983813023	0.65013197839	0.233739371843
139	12.6692580995	27.0098190385	0.13595303642	0.135975664578
141	64.4833259652	7.80113793253	0.812705480554	0.311806810225
142	17.4569314079	3.70951415105	0.948483758852	0.197918217843
143	30.3494236168	5.36753242313	0.272369319046	0.272402257529
144	13.0133607064	24.4041896379	0.944256755469	0.208890397106
146	15.7889955505	20.4191173126	0.211329301854	0.211355850055
147	51.3590226651	8.36139938607	0.713952934859	0.247089504655
149	40.1553011409	4.33111448267	0.702594366681	0.312615762232
150	73.2291578688	12.9346486399	0.145415000428	0.145422357461
155	16.8890033971	1.79022896466	0.136100392247	0.136103062787
157	44.6333868344	11.8944289493	0.750685251098	0.197925858656
158	60.8837540906	13.0340184234	0.347367578155	0.193489450858
159	33.1083103157	9.45627374375	0.857153485679	0.193551594758
160	62.1361525006	27.0733201582	0.705491644236	0.167639501554
161	29.364055282	23.5263734395	0.749356885951	0.259665314033
162	71.4840825526	14.3114406739	0.382321800924	0.15212747876
163	54.3994090117	28.7408494406	0.197991321662	0.198004000769
165	33.3239114755	26.0385903267	0.528790702052	0.132643797105
170	16.4284918531	14.2132544955	0.164445531634	0.164449282187
175	37.8168767305	2.37942285608	0.551461703342	0.149856773596
177	13.6414173451	3.63800136218	0.893440426157	0.250095326997
178	13.6200246076	0.54212687671	0.473327811585	0.203096378022
179	15.7117366263	21.6533164426	0.235921952585	0.235929672216
180	17.2048770851	12.274763111	0.565149803584	0.216646278147
181	57.765367414	9.88212948506	0.39781745218	0.197385342485
182	48.974214957	14.5636330436	0.344130055861	0.344155080534
183	17.2810516042	3.75209571962	0.42273677062	0.137309923947
185	44.8050083524	1.16868779279	0.789240068309	0.348470176018
186	77.9524634948	18.0254699585	0.481171999452	0.220302543481
187	31.3054726175	21.5472230738	0.187319468554	0.187351440848
188	33.0103366738	22.6426567298	0.24855973425	0.248575026871
189	28.626873793	22.2647647311	0.924865881575	0.198588483462
190	50.6345224939	18.2192767123	0.840899446569	0.223823558377
192	17.8038712258	11.7052667181	0.215583898538	0.215607493827
193	42.6063525981	10.6627148999	0.148950237669	0.148953114796
194	64.9625003682	20.6498690349	0.84742354565	0.270411060555
195	72.9446526265	28.1169686064	0.240336434733	0.24035578596
196	48.0153525111	26.0211423318	0.29284675265	0.292863629112
197	59.0668495326	12.3974865806	0.894701273589	0.210243251214
198	28.6728474092	11.0078905909	0.315619947588	0.315656928662
199	13.6637894182	27.9161893834	0.387544858307	0.172869476976
203	10.6785096076	2.44115339663	0.665803416311	0.217623624202
204	13.5576139815	20.6446214447	0.81317545078	0.146445942368
206	68.8490310176	15.3311607339	0.919521711535	0.226097033661
208	51.9710283695	24.1454300698	0.562413054402	0.290215088632
209	51.9986802159	1.92229120817	0.837371502873	0.177396424825
210	37.4070974677	11.1954584504	0.53061509335	0.276477642499
212	35.8824954345	8.75388257954	0.187720094615	0.187724981989
213	37.7914635413	24.262401536	0.414844474921	0.171474068638
215	55.0527963401	6.19120379447	0.692581085737	0.175820880858
216	44.2578117648	24.3092460108	0.223924259315	0.22393556232
217	49.6619090375	5.28773531504	0.176733785301	0.176739423364
218	55.5730088215	10.8337661507	0.543375615423	0.220275057367
220	69.4008594718	22.8127231636	0.165447457495	0.165476477006
221	13.3721530741	3.68382231428	0.190501815355	0.190536616948
222	18.8014051492	9.05282017344	0.210172612538	0.210186054511
223	15.2115980363	3.27470558593	0.250497510894	0.25052272483
224	63.0696234152	0.64793258338	0.239276982441	0.239320787637
228	38.5250129139	22.4058106705	0.163280479187	0.163284177739
230	17.34401598	14.8992648151	0.184685393181	0.184697865145
234	22.393457532	6.38795154261	0.649021884431	0.243969112308
235	73.4287257811	24.9133578662	0.758247358735	0.193945492865
239	31.0079283156	15.3390270203	0.344794185553	0.344820634757
241	49.3056730489	23.5641579978	0.237731215616	0.237741570995
243	39.3005835961	14.3180319413	0.248139466751	0.248172509846
244	48.3692656863	7.847028068	0.81832359738	0.341614523874
245	78.4061027153	14.0610423435	0.214823717561	0.214838315611
246	48.6701291227	21.6561776892	0.408766492362	0.268020540535
247	54.8380968393	13.9298714578	0.796735099975	0.148267034391
249	68.1637329704	9.63168978593	0.651558033226	0.286673204963
250	16.1509536568	3.48219781168	0.157217340919	0.157226175964
251	76.4435607779	2.68210227825	0.2517956345	0.251834166024
252	14.5256121824	19.4681361609	0.945119310222	0.184019767619
253	17.3691198434	6.76426221201	0.346350456874	0.346391988099
254	36.6234767673	15.5614081094	0.160988692319	0.160992286844
255	42.1322950353	6.51860470126	0.236632969189	0.236654022173
256	56.057846532	20.2933265528	0.849749750789	0.268960797665
257	38.2510576089	20.8895232909	0.947347853121	0.247124959421
258	59.7418478182	3.38241818354	0.15344810661	0.153451372284
259	19.2238316067	8.77959260494	0.807868330976	0.275175523217
261	64.6706107802	17.6610164161	0.206187152349	0.206202434196
263	43.9998317775	12.4070857648	0.657669221331	0.275344536304
264	20.1287819064	6.16887890235	0.145790094898	0.145793042745
265	63.1080600874	11.9265885289	0.247152490648	0.227110355992
266	55.0825271871	24.6070731126	0.136234550515	0.136237204783
267	11.0904136721	16.3939240799	0.268111774508	0.268146148258
268	53.4758340061	25.0478701232	0.801717875066	0.267761505487
271	24.4078908614	25.1389435464	0.784475991582	0.285820164541
272	76.2638906634	11.453517778	0.610128983384	0.205716609388
273	40.3060284086	21.0741590186	0.347946160803	0.152422204334
274	64.9895223769	28.4235811669	0.180389193844	0.180393706936
276	13.2089300733	21.0217413475	0.213790122488	0.213835393395
280	37.6860390506	17.7495665176	0.162652143625	0.162655812818
