# i		p_x		p_y		p_z		radius
525	351.411943792	112.663082699	10.9126801983	10.9273275484
538	112.963509984	117.758575372	3.16077092456	3.16197975079
544	138.208785842	76.5834637079	18.4190790103	4.69294135089
549	390.086522312	191.612511952	15.4545507834	5.18529806071
550	918.935820056	185.896355061	9.55278653628	9.58258753991
555	710.804100138	127.205232728	15.4413039786	12.2262091659
560	532.001129738	143.242983867	23.2843513126	7.00411310117
561	420.602268303	81.4571529935	4.12330166561	4.16896249273
563	324.580423373	22.4565670228	4.51243235389	4.51489692517
568	598.778541196	88.7891168834	7.21021014134	7.22104913656
569	825.025471313	32.1524551724	13.1597810812	13.1694245814
570	319.436346855	93.5656647673	20.3191900558	8.59671982538
571	993.990028961	88.9183756899	25.9588171268	9.98976729176
575	427.932592395	74.5680327362	14.7410662438	10.498711347
576	576.545242754	4.70310640032	4.68253509192	4.73350331196
577	123.393793285	55.295671627	18.3474387536	7.75696060139
579	520.072050373	115.059474561	16.9632932006	6.16466665559
581	723.689849342	138.384286468	2.00073154924	2.00121575899
584	999.988692351	22.1783728061	2.74624994648	2.74716240761
585	570.082544198	133.324963694	13.1921449035	13.2135012318
589	115.399253053	144.968474947	8.84650437555	8.87090004855
596	263.731326495	173.905808213	10.9372584897	10.9616913383
598	793.460790188	188.609052512	8.39133355532	8.39638200213
599	639.728638216	17.4521086028	3.65268448946	3.65429904829
600	773.771567395	154.268749916	15.7126404593	4.30816527188
607	948.651201991	41.715641519	1.98599288791	1.98646998825
610	138.339106683	193.17047526	6.84057927409	6.86388123065
615	38.5810318009	158.232663213	4.97706259556	4.98006117155
617	916.161709409	61.8501563037	9.61188046606	9.62427081609
619	147.261851453	57.502786693	4.6685072708	4.67114537819
622	454.290672696	71.990249961	24.5353942704	9.7711016309
623	989.338598382	160.690561107	4.7349984419	4.75048778084
624	58.7283586354	129.147802346	13.7162223935	13.7376666205
629	75.2316043071	156.133864368	3.55216825166	3.55369513564
630	35.9202300396	136.477256641	4.91898706526	4.93360152257
633	192.840750129	198.064985679	1.93532811297	1.97273297016
637	886.286334982	82.3833774308	21.5927490943	8.83677005807
639	340.907277092	52.3347238637	6.18349867327	6.22240730353
644	559.717848399	35.8936227175	2.27420560783	2.27483127604
646	306.469824475	137.71200695	7.80889359387	7.81158747712
652	499.676923648	95.9176826142	7.73127537939	7.7669678608
655	205.588180663	50.4036100254	13.0399882111	13.0474334881
657	80.0863716659	40.6030177958	2.57790521169	2.57870920132
658	115.012340666	7.02690514172	23.0294214105	7.02824588801
662	143.774273976	137.312439425	5.20012817442	5.2229399635
664	179.394654503	4.99184007215	19.5852380961	4.99372572557
665	299.514176967	152.324797633	8.38672692253	8.40274037993
668	678.807941771	92.6997585009	10.2643751893	10.2931110427
672	916.320155212	170.608747146	6.2498699907	6.25456169632
680	977.023552458	75.0657343818	3.05838558651	3.0842275986
682	620.385273598	132.090419008	1.15170980398	1.15187022187
684	793.334584497	87.6967291724	1.31209240629	1.31230062146
688	720.907919997	114.697001802	6.28182477481	6.31809252947
691	765.92133105	4.31597950039	4.3128624224	4.31511370592
698	208.1100467	92.8792352875	16.1991921481	16.2193142623
700	833.662063163	140.978387868	28.9381027138	7.44041414065
702	606.603388725	49.2741776657	13.9671922426	13.978048725
706	472.486728602	157.938119771	3.03070203816	3.07034958111
709	242.463698698	40.023524578	5.68392793449	5.68783940766
711	179.740638585	195.493905725	4.33192042496	4.3341916592
717	382.531313713	117.394801323	23.5292624666	5.74838800326
723	563.055541181	189.630300839	2.3651575766	2.36583430492
725	177.022055467	136.383125896	5.32953894768	5.33297757586
728	891.7692901	71.8108869843	8.70209762528	8.72503410342
731	273.805949229	191.016595521	8.99661215499	9.00374443831
735	316.62632109	41.1465584827	4.1120801673	4.1141266167
736	441.207479951	157.584258262	9.66217258432	9.68215722656
739	411.057438614	85.5022959874	6.4849133985	6.49809512231
741	169.796344125	151.56213486	9.12280399272	9.13874565616
744	767.820172401	43.0807723309	6.54971015399	6.55781150693
745	231.783084932	122.991585991	10.9009372688	10.9142339366
746	159.832322798	33.8115831588	5.92509972256	5.94272506569
752	439.742040965	1.40691020623	1.40638612789	1.4066253507
753	257.073313509	155.690047202	8.43743770658	8.44986877863
758	928.725054389	195.918739619	4.07548342661	4.07749359426
760	106.090443599	195.197157816	4.5543580911	4.55686869809
761	616.933255489	34.2485988046	23.3601594955	6.53485098903
762	877.575516165	73.4044621236	4.08715739462	4.08917910048
763	460.498559905	114.398763158	9.15173237565	9.15457630716
